productTitle,productPrice,productImageSrc,productLink
Spigen Capa Liquid Crystal Compativel com Apple iPhone 14 Pro Case (2022) - Crystal Clear,"134,",https://m.media-amazon.com/images/I/61cqiXeanzL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Liquid-Crystal-Compativel-iPhone/dp/B0B1PFM4PP/ref=sr_1_36?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-36&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Smartphone Tecno Camon 17 Pro 8+256GB Ice Silver,"1.470,",https://m.media-amazon.com/images/I/415ja64Ra8L._AC_UL320_.jpg,https://amazon.com.br/Smartphone-Tecno-Camon-256GB-Silver/dp/B09XFFYY52/ref=sr_1_37?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-37&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Spigen Capa Cryo Armor Compativel com Apple iPhone 14 Pro Case (2022) - Matte Black,"181,",https://m.media-amazon.com/images/I/619+RYx+gPL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Armor-Compativel-Apple-iPhone/dp/B0B1NXWCWP/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-38&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"Capa Capinha Transparente Anti Impacto Case Para iPhone 14 Pro Max Tela 6.7"" Não Amarela","29,",https://m.media-amazon.com/images/I/81Nv+kGINzL._AC_UL320_.jpg,https://amazon.com.br/Capinha-Transparente-Impacto-iPhone-Amarela/dp/B0BGMK532G/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-39
"Celular Xiaomi Poco M4 PRO 128GB 4G / 6GB RAM/Dual SIM/Tela 6.6"" / Câmeras 50MP + 8MP e 16MP - Azul (Global)","1.449,",https://m.media-amazon.com/images/I/51oio9MAHqL._AC_UL320_.jpg,https://amazon.com.br/Celular-Xiaomi-Poco-128GB-C%C3%A2meras/dp/B09V5NHXZS/ref=sr_1_40?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-40&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi 9i Sport 64gb / 4gb Ram Tela 6.53 - Carbon Black,"762,",https://m.media-amazon.com/images/I/61W1LoulxmL._AC_UL320_.jpg,https://amazon.com.br/Smartphone-Xiaomi-Redmi-Sport-64gb/dp/B09HSKYMB3/ref=sr_1_42?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-42&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Xiaomi Poco X4 GT 256gb 8gb Preto Versão Global no Brasil - Black,"2.529,",https://m.media-amazon.com/images/I/612fvrhlHQL._AC_UL320_.jpg,https://amazon.com.br/Celular-Xiaomi-Vers%C3%A3o-Global-Brasil/dp/B0B4FCSM11/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Xiaomi Poco F4 128GB 6GB Preto no Brasil - Night Black,"2.451,",https://m.media-amazon.com/images/I/51XdXWldp-L._AC_UL320_.jpg,https://amazon.com.br/Xiaomi-Poco-128GB-Preto-Brasil/dp/B0B4MB55YK/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Película De vidro 3D Para iPhone 14 Pro (Tela 6.1) (C7COMPANY),"39,",https://m.media-amazon.com/images/I/51RoVoumEWL._AC_UL320_.jpg,https://amazon.com.br/Pel%C3%ADcula-vidro-Para-iPhone-C7COMPANY/dp/B0BDP8YJ6W/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-45
Capa Space para iPhone 14 Pro Max Crystal Clear,"23,",https://m.media-amazon.com/images/I/51DdbCQXhRL._AC_UL320_.jpg,https://amazon.com.br/Capa-Space-iPhone-Crystal-Clear/dp/B0BH9DY1Q4/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-46
